image_path,class_name,width,height,mode,file_size_kb,split
Hallikar Cow/126.jpg,Hallikar Cow,256,256,RGB,34.2,train
Amritmahal Cow/6.jpg,Amritmahal Cow,256,256,RGB,35.8,train
Gir Cow/247.jpg,Gir Cow,256,256,RGB,42.2,train
Sahiwal Cow/35.jpg,Sahiwal Cow,256,256,RGB,21.6,train
Tharparkar Cow/170.jpg,Tharparkar Cow,256,256,RGB,24.9,train
Dangi Cow/5.jpg,Dangi Cow,256,256,RGB,40.4,train
Kasaragod Cow/70.jpg,Kasaragod Cow,256,256,RGB,27.1,train
Kankrej Cow/36.jpg,Kankrej Cow,256,256,RGB,34.2,train
Sahiwal Cow/4.jpg,Sahiwal Cow,256,256,RGB,33.6,train
Nimari Cow/48.jpg,Nimari Cow,256,256,RGB,28.8,train
Amritmahal Cow/22.jpg,Amritmahal Cow,256,256,RGB,41.6,train
Sahiwal Cow/207.jpg,Sahiwal Cow,256,256,RGB,38.5,train
Nagpuri Buffalo/146.jpg,Nagpuri Buffalo,256,256,RGB,24.4,train
Sahiwal Cow/141.jpg,Sahiwal Cow,256,256,RGB,36.5,train
Nagori Cow/36.jpg,Nagori Cow,256,256,RGB,13.8,train
Hallikar Cow/34.jpg,Hallikar Cow,256,256,RGB,30.8,train
Nimari Cow/58.jpg,Nimari Cow,256,256,RGB,33.4,train
Hallikar Cow/177.jpg,Hallikar Cow,256,256,RGB,15.2,train
Kenkatha Cow/50.jpg,Kenkatha Cow,256,256,RGB,41.3,train
Nagpuri Buffalo/173.jpg,Nagpuri Buffalo,256,256,RGB,23.5,train
Nagpuri Buffalo/38.jpg,Nagpuri Buffalo,256,256,RGB,36.6,train
Nagori Cow/17.jpg,Nagori Cow,256,256,RGB,30.9,train
Tharparkar Cow/11.jpg,Tharparkar Cow,256,256,RGB,29.4,train
Nagori Cow/21.jpg,Nagori Cow,256,256,RGB,31.2,train
Rathi Cow/15.jpg,Rathi Cow,256,256,RGB,32.9,train
Kangayam Cow/84.jpg,Kangayam Cow,256,256,RGB,34.4,train
Gir Cow/6.jpg,Gir Cow,256,256,RGB,26.1,train
Tharparkar Cow/136.jpg,Tharparkar Cow,256,256,RGB,24.6,train
Nili ravi Buffalo/40.jpg,Nili ravi Buffalo,256,256,RGB,34.6,train
Hallikar Cow/105.jpg,Hallikar Cow,256,256,RGB,32.9,train
Kankrej Cow/70.jpg,Kankrej Cow,256,256,RGB,33.5,train
Tharparkar Cow/148.jpg,Tharparkar Cow,256,256,RGB,29.7,train
Malnad gidda Cow/34.jpg,Malnad gidda Cow,256,256,RGB,36.5,train
Hallikar Cow/40.jpg,Hallikar Cow,256,256,RGB,24.8,train
Deoni Cow/73.jpg,Deoni Cow,256,256,RGB,47.2,train
Kankrej Cow/119.jpg,Kankrej Cow,256,256,RGB,21.1,train
Kankrej Cow/156.jpg,Kankrej Cow,256,256,RGB,38.2,train
Deoni Cow/82.jpg,Deoni Cow,256,256,RGB,35.0,train
Sahiwal Cow/56.jpg,Sahiwal Cow,256,256,RGB,31.8,train
Hallikar Cow/162.jpg,Hallikar Cow,256,256,RGB,37.8,train
Kangayam Cow/26.jpg,Kangayam Cow,256,256,RGB,27.0,train
Kankrej Cow/7.jpg,Kankrej Cow,256,256,RGB,29.7,train
Gir Cow/59.jpg,Gir Cow,256,256,RGB,20.8,train
Deoni Cow/63.jpg,Deoni Cow,256,256,RGB,18.2,train
Hallikar Cow/7.jpg,Hallikar Cow,256,256,RGB,33.7,train
Nili ravi Buffalo/20.jpg,Nili ravi Buffalo,256,256,RGB,31.6,train
Hallikar Cow/11.jpg,Hallikar Cow,256,256,RGB,36.3,train
Kasaragod Cow/26.jpg,Kasaragod Cow,256,256,RGB,47.9,train
Bargur Cow/54.jpg,Bargur Cow,256,256,RGB,31.9,train
Deoni Cow/87.jpg,Deoni Cow,256,256,RGB,14.1,train
Alambadi Cow/55.jpg,Alambadi Cow,256,256,RGB,28.6,train
Dangi Cow/79.jpg,Dangi Cow,256,256,RGB,22.1,train
Sahiwal Cow/6.jpg,Sahiwal Cow,256,256,RGB,42.4,train
Deoni Cow/96.jpg,Deoni Cow,256,256,RGB,35.2,train
Sahiwal Cow/237.jpg,Sahiwal Cow,256,256,RGB,19.3,train
Gir Cow/94.jpg,Gir Cow,256,256,RGB,31.0,train
Rathi Cow/57.jpg,Rathi Cow,256,256,RGB,25.2,train
Hallikar Cow/49.jpg,Hallikar Cow,256,256,RGB,39.2,train
Alambadi Cow/31.jpg,Alambadi Cow,256,256,RGB,34.7,train
Malnad gidda Cow/48.jpg,Malnad gidda Cow,256,256,RGB,32.7,train
Pulikulam Cow/91.jpg,Pulikulam Cow,256,256,RGB,34.1,train
Nagpuri Buffalo/41.jpg,Nagpuri Buffalo,256,256,RGB,28.8,train
Umblachery Cow/36.jpg,Umblachery Cow,256,256,RGB,25.4,train
Kangayam Cow/21.jpg,Kangayam Cow,256,256,RGB,42.1,train
Kherigarh Cow/30.jpg,Kherigarh Cow,256,256,RGB,25.6,train
Alambadi Cow/16.jpg,Alambadi Cow,256,256,RGB,28.2,train
Malnad gidda Cow/61.jpg,Malnad gidda Cow,256,256,RGB,47.0,train
Nagori Cow/70.jpg,Nagori Cow,256,256,RGB,32.9,train
Nagpuri Buffalo/8.jpg,Nagpuri Buffalo,256,256,RGB,29.1,train
Mehsana Buffalo/38.jpg,Mehsana Buffalo,256,256,RGB,14.5,train
Sahiwal Cow/46.jpg,Sahiwal Cow,256,256,RGB,31.8,train
Gir Cow/207.jpg,Gir Cow,256,256,RGB,36.3,train
Nagpuri Buffalo/65.jpg,Nagpuri Buffalo,256,256,RGB,25.6,train
Malnad gidda Cow/75.jpg,Malnad gidda Cow,256,256,RGB,46.7,train
Kankrej Cow/46.jpg,Kankrej Cow,256,256,RGB,17.4,train
Kankrej Cow/18.jpg,Kankrej Cow,256,256,RGB,37.8,train
Gir Cow/219.jpg,Gir Cow,256,256,RGB,21.3,train
Mehsana Buffalo/68.jpg,Mehsana Buffalo,256,256,RGB,32.2,train
Tharparkar Cow/174.jpg,Tharparkar Cow,256,256,RGB,18.4,train
Malnad gidda Cow/74.jpg,Malnad gidda Cow,256,256,RGB,45.2,train
Sahiwal Cow/229.jpg,Sahiwal Cow,256,256,RGB,34.7,train
Nagpuri Buffalo/175.jpg,Nagpuri Buffalo,256,256,RGB,39.0,train
Tharparkar Cow/4.jpg,Tharparkar Cow,256,256,RGB,36.1,train
Tharparkar Cow/146.jpg,Tharparkar Cow,256,256,RGB,21.5,train
Nagpuri Buffalo/122.jpg,Nagpuri Buffalo,256,256,RGB,16.7,train
Nagpuri Buffalo/132.jpg,Nagpuri Buffalo,256,256,RGB,31.7,train
Kherigarh Cow/27.jpg,Kherigarh Cow,256,256,RGB,35.3,train
Jaffrabadi Buffalo/88.jpg,Jaffrabadi Buffalo,256,256,RGB,22.3,train
Nagpuri Buffalo/91.jpg,Nagpuri Buffalo,256,256,RGB,29.8,train
Kankrej Cow/28.jpg,Kankrej Cow,256,256,RGB,30.3,train
Gir Cow/205.jpg,Gir Cow,256,256,RGB,49.5,train
Rathi Cow/21.jpg,Rathi Cow,256,256,RGB,48.0,train
Kankrej Cow/45.jpg,Kankrej Cow,256,256,RGB,39.2,train
Bargur Cow/8.jpg,Bargur Cow,256,256,RGB,40.7,train
Umblachery Cow/6.jpg,Umblachery Cow,256,256,RGB,30.7,train
Kankrej Cow/111.jpg,Kankrej Cow,256,256,RGB,38.7,train
Shurti Buffalo/28.jpg,Shurti Buffalo,256,256,RGB,34.4,train
Alambadi Cow/21.jpg,Alambadi Cow,256,256,RGB,38.8,train
Dangi Cow/82.jpg,Dangi Cow,256,256,RGB,22.3,train
Kankrej Cow/141.jpg,Kankrej Cow,256,256,RGB,37.0,train
Malnad gidda Cow/86.jpg,Malnad gidda Cow,256,256,RGB,31.0,train
Jaffrabadi Buffalo/68.jpg,Jaffrabadi Buffalo,256,256,RGB,31.5,train
Nimari Cow/14.jpg,Nimari Cow,256,256,RGB,46.6,train
Rathi Cow/115.jpg,Rathi Cow,256,256,RGB,34.7,train
Nagori Cow/18.jpg,Nagori Cow,256,256,RGB,31.4,train
Sahiwal Cow/99.jpg,Sahiwal Cow,256,256,RGB,35.9,train
Sahiwal Cow/190.jpg,Sahiwal Cow,256,256,RGB,39.4,train
Rathi Cow/55.jpg,Rathi Cow,256,256,RGB,45.9,train
Deoni Cow/56.jpg,Deoni Cow,256,256,RGB,31.1,train
Gir Cow/38.jpg,Gir Cow,256,256,RGB,26.0,train
Deoni Cow/24.jpg,Deoni Cow,256,256,RGB,23.4,train
Pulikulam Cow/68.jpg,Pulikulam Cow,256,256,RGB,32.0,train
Kankrej Cow/175.jpg,Kankrej Cow,256,256,RGB,56.3,train
Nagpuri Buffalo/112.jpg,Nagpuri Buffalo,256,256,RGB,22.5,train
Nili ravi Buffalo/50.jpg,Nili ravi Buffalo,256,256,RGB,33.5,train
Nagpuri Buffalo/188.jpg,Nagpuri Buffalo,256,256,RGB,53.2,train
Nagpuri Buffalo/161.jpg,Nagpuri Buffalo,256,256,RGB,43.5,train
Tharparkar Cow/152.jpg,Tharparkar Cow,256,256,RGB,30.3,train
Kenkatha Cow/21.jpg,Kenkatha Cow,256,256,RGB,35.0,train
Amritmahal Cow/73.jpg,Amritmahal Cow,256,256,RGB,21.9,train
Umblachery Cow/7.jpg,Umblachery Cow,256,256,RGB,41.1,train
Deoni Cow/4.jpg,Deoni Cow,256,256,RGB,38.3,train
Nagpuri Buffalo/27.jpg,Nagpuri Buffalo,256,256,RGB,33.4,train
Kasaragod Cow/44.jpg,Kasaragod Cow,256,256,RGB,36.3,train
Kherigarh Cow/17.jpg,Kherigarh Cow,256,256,RGB,24.9,train
Rathi Cow/67.jpg,Rathi Cow,256,256,RGB,24.6,train
Gir Cow/227.jpg,Gir Cow,256,256,RGB,53.1,train
Sahiwal Cow/146.jpg,Sahiwal Cow,256,256,RGB,14.1,train
Nimari Cow/55.jpg,Nimari Cow,256,256,RGB,33.3,train
Pulikulam Cow/34.jpg,Pulikulam Cow,256,256,RGB,32.4,train
Amritmahal Cow/10.jpg,Amritmahal Cow,256,256,RGB,22.7,train
Malnad gidda Cow/76.jpg,Malnad gidda Cow,256,256,RGB,45.0,train
Sahiwal Cow/95.jpg,Sahiwal Cow,256,256,RGB,35.5,train
Nagpuri Buffalo/13.jpg,Nagpuri Buffalo,256,256,RGB,27.6,train
Nagori Cow/52.jpg,Nagori Cow,256,256,RGB,31.4,train
Gir Cow/212.jpg,Gir Cow,256,256,RGB,37.1,train
Gir Cow/145.jpg,Gir Cow,256,256,RGB,33.4,train
Nimari Cow/60.jpg,Nimari Cow,256,256,RGB,28.3,train
Pulikulam Cow/46.jpg,Pulikulam Cow,256,256,RGB,49.4,train
Kasaragod Cow/77.jpg,Kasaragod Cow,256,256,RGB,33.7,train
Kangayam Cow/12.jpg,Kangayam Cow,256,256,RGB,29.1,train
Banni Buffalo/17.jpg,Banni Buffalo,256,256,RGB,29.9,train
Kankrej Cow/10.jpg,Kankrej Cow,256,256,RGB,24.5,train
Sahiwal Cow/213.jpg,Sahiwal Cow,256,256,RGB,36.0,train
Deoni Cow/37.jpg,Deoni Cow,256,256,RGB,27.2,train
Nimari Cow/42.jpg,Nimari Cow,256,256,RGB,36.0,train
Kankrej Cow/50.jpg,Kankrej Cow,256,256,RGB,46.1,train
Gir Cow/156.jpg,Gir Cow,256,256,RGB,31.5,train
Kenkatha Cow/26.jpg,Kenkatha Cow,256,256,RGB,25.7,train
Umblachery Cow/41.jpg,Umblachery Cow,256,256,RGB,27.6,train
Kasaragod Cow/38.jpg,Kasaragod Cow,256,256,RGB,34.0,train
Amritmahal Cow/60.jpg,Amritmahal Cow,256,256,RGB,29.6,train
Banni Buffalo/16.jpg,Banni Buffalo,256,256,RGB,28.3,train
Mehsana Buffalo/56.jpg,Mehsana Buffalo,256,256,RGB,34.1,train
Alambadi Cow/69.jpg,Alambadi Cow,256,256,RGB,38.3,train
Nagpuri Buffalo/97.jpg,Nagpuri Buffalo,256,256,RGB,30.3,train
Nagpuri Buffalo/149.jpg,Nagpuri Buffalo,256,256,RGB,35.7,train
Pulikulam Cow/41.jpg,Pulikulam Cow,256,256,RGB,21.5,train
Dangi Cow/18.jpg,Dangi Cow,256,256,RGB,39.8,train
Tharparkar Cow/135.jpg,Tharparkar Cow,256,256,RGB,30.2,train
Gir Cow/161.jpg,Gir Cow,256,256,RGB,33.8,train
Mehsana Buffalo/70.jpg,Mehsana Buffalo,256,256,RGB,28.9,train
Kasaragod Cow/80.jpg,Kasaragod Cow,256,256,RGB,36.7,train
Bargur Cow/52.jpg,Bargur Cow,256,256,RGB,37.9,train
Hallikar Cow/73.jpg,Hallikar Cow,256,256,RGB,27.6,train
Kankrej Cow/24.jpg,Kankrej Cow,256,256,RGB,36.5,train
Jaffrabadi Buffalo/59.jpg,Jaffrabadi Buffalo,256,256,RGB,21.8,train
Mehsana Buffalo/50.jpg,Mehsana Buffalo,256,256,RGB,16.4,train
Dangi Cow/66.jpg,Dangi Cow,256,256,RGB,32.0,train
Kankrej Cow/5.jpg,Kankrej Cow,256,256,RGB,35.7,train
Gir Cow/31.jpg,Gir Cow,256,256,RGB,39.4,train
Amritmahal Cow/84.jpg,Amritmahal Cow,256,256,RGB,28.8,train
Kangayam Cow/2.jpg,Kangayam Cow,256,256,RGB,35.7,train
Nagpuri Buffalo/20.jpg,Nagpuri Buffalo,256,256,RGB,42.7,train
Hallikar Cow/161.jpg,Hallikar Cow,256,256,RGB,32.3,train
Dangi Cow/37.jpg,Dangi Cow,256,256,RGB,25.8,train
Jaffrabadi Buffalo/50.jpg,Jaffrabadi Buffalo,256,256,RGB,24.8,train
Kangayam Cow/19.jpg,Kangayam Cow,256,256,RGB,20.7,train
Gir Cow/181.jpg,Gir Cow,256,256,RGB,36.0,train
Gir Cow/197.jpg,Gir Cow,256,256,RGB,26.8,train
Gir Cow/42.jpg,Gir Cow,256,256,RGB,29.0,train
Pulikulam Cow/35.jpg,Pulikulam Cow,256,256,RGB,32.0,train
Umblachery Cow/24.jpg,Umblachery Cow,256,256,RGB,19.4,train
Sahiwal Cow/96.jpg,Sahiwal Cow,256,256,RGB,22.1,train
Sahiwal Cow/152.jpg,Sahiwal Cow,256,256,RGB,26.4,train
Nili ravi Buffalo/70.jpg,Nili ravi Buffalo,256,256,RGB,23.3,train
Hallikar Cow/141.jpg,Hallikar Cow,256,256,RGB,21.9,train
Hallikar Cow/77.jpg,Hallikar Cow,256,256,RGB,41.3,train
Nili ravi Buffalo/10.jpg,Nili ravi Buffalo,256,256,RGB,38.5,train
Nagpuri Buffalo/130.jpg,Nagpuri Buffalo,256,256,RGB,37.8,train
Sahiwal Cow/192.jpg,Sahiwal Cow,256,256,RGB,19.4,train
Jaffrabadi Buffalo/98.jpg,Jaffrabadi Buffalo,256,256,RGB,29.8,train
Sahiwal Cow/227.jpg,Sahiwal Cow,256,256,RGB,23.3,train
Nili ravi Buffalo/29.jpg,Nili ravi Buffalo,256,256,RGB,25.3,train
Gir Cow/110.jpg,Gir Cow,256,256,RGB,36.6,train
Kasaragod Cow/91.jpg,Kasaragod Cow,256,256,RGB,37.2,train
Nagpuri Buffalo/210.jpg,Nagpuri Buffalo,256,256,RGB,11.8,train
Nimari Cow/21.jpg,Nimari Cow,256,256,RGB,27.7,train
Kankrej Cow/94.jpg,Kankrej Cow,256,256,RGB,38.3,train
Umblachery Cow/8.jpg,Umblachery Cow,256,256,RGB,27.4,train
Kankrej Cow/16.jpg,Kankrej Cow,256,256,RGB,31.5,train
Alambadi Cow/38.jpg,Alambadi Cow,256,256,RGB,31.5,train
Nagori Cow/59.jpg,Nagori Cow,256,256,RGB,35.6,train
Kangayam Cow/42.jpg,Kangayam Cow,256,256,RGB,26.9,train
Kherigarh Cow/29.jpg,Kherigarh Cow,256,256,RGB,35.4,train
Nagpuri Buffalo/17.jpg,Nagpuri Buffalo,256,256,RGB,30.5,train
Amritmahal Cow/59.jpg,Amritmahal Cow,256,256,RGB,30.9,train
Rathi Cow/38.jpg,Rathi Cow,256,256,RGB,38.5,train
Kasaragod Cow/21.jpg,Kasaragod Cow,256,256,RGB,24.4,train
Hallikar Cow/185.jpg,Hallikar Cow,256,256,RGB,25.9,train
Dangi Cow/9.jpg,Dangi Cow,256,256,RGB,31.2,train
Hallikar Cow/115.jpg,Hallikar Cow,256,256,RGB,25.7,train
Nimari Cow/61.jpg,Nimari Cow,256,256,RGB,29.5,train
Jaffrabadi Buffalo/73.jpg,Jaffrabadi Buffalo,256,256,RGB,42.7,train
Rathi Cow/17.jpg,Rathi Cow,256,256,RGB,36.4,train
Nimari Cow/18.jpg,Nimari Cow,256,256,RGB,37.5,train
Umblachery Cow/56.jpg,Umblachery Cow,256,256,RGB,27.4,train
Tharparkar Cow/77.jpg,Tharparkar Cow,256,256,RGB,41.8,train
Sahiwal Cow/235.jpg,Sahiwal Cow,256,256,RGB,37.4,train
Rathi Cow/47.jpg,Rathi Cow,256,256,RGB,33.8,train
Nagori Cow/75.jpg,Nagori Cow,256,256,RGB,46.0,train
Kenkatha Cow/51.jpg,Kenkatha Cow,256,256,RGB,23.4,train
Bargur Cow/34.jpg,Bargur Cow,256,256,RGB,44.0,train
Rathi Cow/13.jpg,Rathi Cow,256,256,RGB,43.2,train
Pulikulam Cow/71.jpg,Pulikulam Cow,256,256,RGB,47.3,train
Malnad gidda Cow/56.jpg,Malnad gidda Cow,256,256,RGB,40.9,train
Kankrej Cow/83.jpg,Kankrej Cow,256,256,RGB,31.9,train
Pulikulam Cow/105.jpg,Pulikulam Cow,256,256,RGB,37.1,train
Shurti Buffalo/6.jpg,Shurti Buffalo,256,256,RGB,21.4,train
Nagpuri Buffalo/79.jpg,Nagpuri Buffalo,256,256,RGB,45.0,train
Rathi Cow/136.jpg,Rathi Cow,256,256,RGB,34.1,train
Kankrej Cow/49.jpg,Kankrej Cow,256,256,RGB,22.0,train
Shurti Buffalo/59.jpg,Shurti Buffalo,256,256,RGB,45.9,train
Amritmahal Cow/77.jpg,Amritmahal Cow,256,256,RGB,21.5,train
Kankrej Cow/73.jpg,Kankrej Cow,256,256,RGB,28.3,train
Malnad gidda Cow/101.jpg,Malnad gidda Cow,256,256,RGB,29.2,train
Hallikar Cow/9.jpg,Hallikar Cow,256,256,RGB,37.9,train
Rathi Cow/108.jpg,Rathi Cow,256,256,RGB,42.2,train
Amritmahal Cow/78.jpg,Amritmahal Cow,256,256,RGB,38.6,train
Sahiwal Cow/131.jpg,Sahiwal Cow,256,256,RGB,24.1,train
Nili ravi Buffalo/69.jpg,Nili ravi Buffalo,256,256,RGB,34.3,train
Banni Buffalo/20.jpg,Banni Buffalo,256,256,RGB,35.2,train
Kenkatha Cow/27.jpg,Kenkatha Cow,256,256,RGB,23.2,train
Kankrej Cow/81.jpg,Kankrej Cow,256,256,RGB,34.0,train
Nagori Cow/72.jpg,Nagori Cow,256,256,RGB,25.5,train
Nagpuri Buffalo/12.jpg,Nagpuri Buffalo,256,256,RGB,25.9,train
Pulikulam Cow/4.jpg,Pulikulam Cow,256,256,RGB,28.5,train
Shurti Buffalo/46.jpg,Shurti Buffalo,256,256,RGB,37.1,train
Pulikulam Cow/44.jpg,Pulikulam Cow,256,256,RGB,27.8,train
Rathi Cow/103.jpg,Rathi Cow,256,256,RGB,30.3,train
Kasaragod Cow/76.jpg,Kasaragod Cow,256,256,RGB,15.1,train
Gir Cow/82.jpg,Gir Cow,256,256,RGB,34.6,train
Gir Cow/119.jpg,Gir Cow,256,256,RGB,20.1,train
Pulikulam Cow/88.jpg,Pulikulam Cow,256,256,RGB,46.2,train
Tharparkar Cow/112.jpg,Tharparkar Cow,256,256,RGB,36.2,train
Hallikar Cow/72.jpg,Hallikar Cow,256,256,RGB,26.1,train
Nagpuri Buffalo/134.jpg,Nagpuri Buffalo,256,256,RGB,41.8,train
Hallikar Cow/124.jpg,Hallikar Cow,256,256,RGB,28.4,train
Gir Cow/52.jpg,Gir Cow,256,256,RGB,25.9,train
Pulikulam Cow/54.jpg,Pulikulam Cow,256,256,RGB,39.2,train
Nagpuri Buffalo/110.jpg,Nagpuri Buffalo,256,256,RGB,28.3,train
Malnad gidda Cow/27.jpg,Malnad gidda Cow,256,256,RGB,38.9,train
Nagpuri Buffalo/160.jpg,Nagpuri Buffalo,256,256,RGB,20.2,train
Shurti Buffalo/1.jpg,Shurti Buffalo,256,256,RGB,22.8,train
Kherigarh Cow/34.jpg,Kherigarh Cow,256,256,RGB,31.0,train
Nagori Cow/54.jpg,Nagori Cow,256,256,RGB,17.6,train
Pulikulam Cow/62.jpg,Pulikulam Cow,256,256,RGB,42.4,train
Gir Cow/84.jpg,Gir Cow,256,256,RGB,44.4,train
Hallikar Cow/152.jpg,Hallikar Cow,256,256,RGB,40.7,train
Banni Buffalo/14.jpg,Banni Buffalo,256,256,RGB,32.2,train
Nili ravi Buffalo/89.jpg,Nili ravi Buffalo,256,256,RGB,40.5,train
Gir Cow/233.jpg,Gir Cow,256,256,RGB,22.3,train
Amritmahal Cow/37.jpg,Amritmahal Cow,256,256,RGB,31.2,train
Nimari Cow/67.jpg,Nimari Cow,256,256,RGB,40.8,train
Amritmahal Cow/43.jpg,Amritmahal Cow,256,256,RGB,34.5,train
Gir Cow/220.jpg,Gir Cow,256,256,RGB,37.4,train
Pulikulam Cow/70.jpg,Pulikulam Cow,256,256,RGB,28.6,train
Kankrej Cow/140.jpg,Kankrej Cow,256,256,RGB,27.8,train
Hallikar Cow/46.jpg,Hallikar Cow,256,256,RGB,30.6,train
Kangayam Cow/115.jpg,Kangayam Cow,256,256,RGB,42.6,train
Tharparkar Cow/60.jpg,Tharparkar Cow,256,256,RGB,20.5,train
Rathi Cow/105.jpg,Rathi Cow,256,256,RGB,27.7,train
Kasaragod Cow/85.jpg,Kasaragod Cow,256,256,RGB,26.7,train
Kankrej Cow/116.jpg,Kankrej Cow,256,256,RGB,39.9,train
Dangi Cow/26.jpg,Dangi Cow,256,256,RGB,26.9,train
Hallikar Cow/128.jpg,Hallikar Cow,256,256,RGB,22.7,train
Rathi Cow/22.jpg,Rathi Cow,256,256,RGB,41.4,train
Gir Cow/152.jpg,Gir Cow,256,256,RGB,38.2,train
Umblachery Cow/31.jpg,Umblachery Cow,256,256,RGB,32.3,train
Nagori Cow/1.jpg,Nagori Cow,256,256,RGB,31.0,train
Bargur Cow/36.jpg,Bargur Cow,256,256,RGB,30.0,train
Gir Cow/75.jpg,Gir Cow,256,256,RGB,32.2,train
Bargur Cow/20.jpg,Bargur Cow,256,256,RGB,34.3,train
Kasaragod Cow/90.jpg,Kasaragod Cow,256,256,RGB,60.3,train
Kenkatha Cow/47.jpg,Kenkatha Cow,256,256,RGB,18.4,train
Mehsana Buffalo/41.jpg,Mehsana Buffalo,256,256,RGB,28.4,train
Kankrej Cow/63.jpg,Kankrej Cow,256,256,RGB,30.6,train
Sahiwal Cow/48.jpg,Sahiwal Cow,256,256,RGB,22.4,train
Kasaragod Cow/84.jpg,Kasaragod Cow,256,256,RGB,17.1,train
Mehsana Buffalo/22.jpg,Mehsana Buffalo,256,256,RGB,37.6,train
Tharparkar Cow/34.jpg,Tharparkar Cow,256,256,RGB,36.8,train
Kankrej Cow/139.jpg,Kankrej Cow,256,256,RGB,42.3,train
Kangayam Cow/65.jpg,Kangayam Cow,256,256,RGB,29.6,train
Tharparkar Cow/124.jpg,Tharparkar Cow,256,256,RGB,24.1,train
Rathi Cow/79.jpg,Rathi Cow,256,256,RGB,33.6,train
Tharparkar Cow/80.jpg,Tharparkar Cow,256,256,RGB,25.5,train
Kankrej Cow/150.jpg,Kankrej Cow,256,256,RGB,36.3,train
Kankrej Cow/109.jpg,Kankrej Cow,256,256,RGB,29.1,train
Amritmahal Cow/26.jpg,Amritmahal Cow,256,256,RGB,28.6,train
Nagpuri Buffalo/155.jpg,Nagpuri Buffalo,256,256,RGB,28.5,train
Sahiwal Cow/112.jpg,Sahiwal Cow,256,256,RGB,45.5,train
Nagpuri Buffalo/203.jpg,Nagpuri Buffalo,256,256,RGB,24.5,train
Alambadi Cow/79.jpg,Alambadi Cow,256,256,RGB,33.9,train
Kankrej Cow/126.jpg,Kankrej Cow,256,256,RGB,23.9,train
Rathi Cow/19.jpg,Rathi Cow,256,256,RGB,43.8,train
Tharparkar Cow/123.jpg,Tharparkar Cow,256,256,RGB,31.8,train
Kasaragod Cow/51.jpg,Kasaragod Cow,256,256,RGB,23.4,train
Alambadi Cow/65.jpg,Alambadi Cow,256,256,RGB,35.7,train
Bargur Cow/40.jpg,Bargur Cow,256,256,RGB,52.9,train
Nimari Cow/70.jpg,Nimari Cow,256,256,RGB,38.1,train
Sahiwal Cow/160.jpg,Sahiwal Cow,256,256,RGB,24.2,train
Tharparkar Cow/106.jpg,Tharparkar Cow,256,256,RGB,27.4,train
Hallikar Cow/48.jpg,Hallikar Cow,256,256,RGB,20.9,train
Nagpuri Buffalo/158.jpg,Nagpuri Buffalo,256,256,RGB,21.3,train
Rathi Cow/81.jpg,Rathi Cow,256,256,RGB,30.5,train
Pulikulam Cow/33.jpg,Pulikulam Cow,256,256,RGB,29.1,train
Sahiwal Cow/89.jpg,Sahiwal Cow,256,256,RGB,23.7,train
Tharparkar Cow/39.jpg,Tharparkar Cow,256,256,RGB,22.4,train
Malnad gidda Cow/47.jpg,Malnad gidda Cow,256,256,RGB,41.4,train
Kangayam Cow/92.jpg,Kangayam Cow,256,256,RGB,34.3,train
Deoni Cow/79.jpg,Deoni Cow,256,256,RGB,26.7,train
Sahiwal Cow/204.jpg,Sahiwal Cow,256,256,RGB,38.4,train
Bargur Cow/6.jpg,Bargur Cow,256,256,RGB,43.5,train
Pulikulam Cow/27.jpg,Pulikulam Cow,256,256,RGB,42.4,train
Nili ravi Buffalo/58.jpg,Nili ravi Buffalo,256,256,RGB,30.7,train
Kherigarh Cow/14.jpg,Kherigarh Cow,256,256,RGB,27.7,train
Tharparkar Cow/194.jpg,Tharparkar Cow,256,256,RGB,38.7,train
Kankrej Cow/115.jpg,Kankrej Cow,256,256,RGB,34.0,train
Nagpuri Buffalo/187.jpg,Nagpuri Buffalo,256,256,RGB,27.2,train
Sahiwal Cow/143.jpg,Sahiwal Cow,256,256,RGB,28.0,train
Malnad gidda Cow/31.jpg,Malnad gidda Cow,256,256,RGB,26.0,train
Malnad gidda Cow/72.jpg,Malnad gidda Cow,256,256,RGB,29.0,train
Kasaragod Cow/23.jpg,Kasaragod Cow,256,256,RGB,26.0,train
Banni Buffalo/35.jpg,Banni Buffalo,256,256,RGB,19.5,train
Gir Cow/153.jpg,Gir Cow,256,256,RGB,33.8,train
Kangayam Cow/54.jpg,Kangayam Cow,256,256,RGB,28.3,train
Tharparkar Cow/107.jpg,Tharparkar Cow,256,256,RGB,28.4,train
Nimari Cow/1.jpg,Nimari Cow,256,256,RGB,34.8,train
Mehsana Buffalo/21.jpg,Mehsana Buffalo,256,256,RGB,19.6,train
Rathi Cow/106.jpg,Rathi Cow,256,256,RGB,30.0,train
Hallikar Cow/35.jpg,Hallikar Cow,256,256,RGB,31.0,train
Malnad gidda Cow/4.jpg,Malnad gidda Cow,256,256,RGB,41.7,train
Kangayam Cow/88.jpg,Kangayam Cow,256,256,RGB,31.1,train
Nagpuri Buffalo/193.jpg,Nagpuri Buffalo,256,256,RGB,26.0,train
Pulikulam Cow/25.jpg,Pulikulam Cow,256,256,RGB,29.5,train
Alambadi Cow/73.jpg,Alambadi Cow,256,256,RGB,26.5,train
Kasaragod Cow/11.jpg,Kasaragod Cow,256,256,RGB,37.6,train
Sahiwal Cow/128.jpg,Sahiwal Cow,256,256,RGB,35.0,train
